seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616101,61x61,0.0,dense,0,Dijkstra,1,352,1.0,1.0693,893.0,897.0,8.0,893.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,0,DFS,1,352,1.0,0.7213,577.0,679.0,103.0,577.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,0,JPS,0,0,,1.9543,160.0,,,160.0,0.0,1799,1,1,59,59,1
616101,61x61,0.0,dense,1,A*,1,234,1.0,1.5715,1049.0,1058.0,17.0,1049.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,Dijkstra,1,234,1.0,1.4534,1127.0,1127.0,10.0,1127.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,DFS,1,234,1.0,1.107,965.0,1018.0,62.0,965.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,1,JPS,0,0,,1.9166,228.0,,,228.0,0.0,1799,7,7,33,23,0
616101,61x61,0.0,dense,2,A*,1,305,1.0,1.355,895.0,901.0,14.0,895.0,0.0,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,Dijkstra,1,305,1.0,1.1548,952.0,954.0,8.0,952.0,0.0,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,DFS,1,305,1.0,0.9532,802.0,887.0,96.0,802.0,0.0,1799,11,19,50,31,0
616101,61x61,0.0,dense,2,JPS,0,0,,1.8716,170.0,,,170.0,0.0,1799,11,19,50,31,0
616102,61x61,0.0,dense,0,A*,1,428,1.0,2.0163,1339.0,1346.0,13.0,1339.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,Dijkstra,1,428,1.0,1.7125,1355.0,1356.0,12.0,1355.0,0.098304,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,DFS,1,428,1.0,0.8886,683.0,806.0,124.0,683.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,0,JPS,0,0,,2.7872,255.0,,,255.0,0.0,1799,1,1,59,59,1
616102,61x61,0.0,dense,1,A*,1,96,1.0,0.7176,489.0,497.0,18.0,489.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,Dijkstra,1,96,1.0,0.7211,589.0,593.0,11.0,589.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,DFS,1,96,1.0,0.7753,693.0,713.0,67.0,693.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,1,JPS,0,0,,0.9332,109.0,,,109.0,0.0,1799,29,17,59,19,0
616102,61x61,0.0,dense,2,A*,1,304,1.0,2.5478,1707.0,1716.0,30.0,1707.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,Dijkstra,1,304,1.0,2.2698,1788.0,1789.0,14.0,1788.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,DFS,1,304,1.0,1.813,1538.0,1625.0,88.0,1538.0,0.0,1799,53,22,1,56,0
616102,61x61,0.0,dense,2,JPS,0,0,,2.8534,349.0,,,349.0,0.0,1799,53,22,1,56,0
616150,61x61,0.05,sparse0.05,0,A*,1,224,1.0,1.1325,745.0,755.0,20.0,745.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,Dijkstra,1,224,1.0,1.3171,1031.0,1041.0,14.0,1031.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,DFS,1,292,1.3035714285714286,0.5493,435.0,545.0,112.0,435.0,0.024576,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,0,JPS,0,0,,5.1644,499.0,,,499.0,0.0,1899,1,1,59,59,1
616150,61x61,0.05,sparse0.05,1,A*,1,210,1.0,2.4848,1582.0,1604.0,23.0,1582.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,Dijkstra,1,210,1.0,2.1329,1670.0,1680.0,22.0,1670.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,DFS,1,336,1.6,1.2032,930.0,1038.0,129.0,930.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,1,JPS,0,0,,1.1548,191.0,,,191.0,0.0,1899,22,13,14,35,0
616150,61x61,0.05,sparse0.05,2,A*,1,144,1.0,1.4921,978.0,990.0,30.0,978.0,0.0,1899,17,55,39,37,0
616150,61x61,0.05,sparse0.05,2,Dijkstra,1,144,1.0,1.8558,1421.0,1444.0,29.0,1421.0,0.0,1899,17,55,39,37,0
616150,61x61,0.05,sparse0.05,2,DFS,1,224,1.5555555555555556,1.2689,1113.0,1174.0,78.0,1113.0,0.0,1899,17,55,39,37,0
616150,61x61,0.05,sparse0.05,2,JPS,0,0,,2.5453,400.0,,,400.0,0.0,1899,17,55,39,37,0
616151,61x61,0.05,sparse0.05,0,A*,1,190,1.0,1.1786,773.0,789.0,20.0,773.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,Dijkstra,1,190,1.0,2.1981,1722.0,1732.0,31.0,1722.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,DFS,1,390,2.0526315789473686,1.823,1209.0,1322.0,144.0,1209.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,0,JPS,0,0,,2.4309,368.0,,,368.0,0.0,1883,1,1,59,59,1
616151,61x61,0.05,sparse0.05,1,A*,1,88,1.0,0.8296,556.0,574.0,23.0,556.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,Dijkstra,1,88,1.0,1.7584,1368.0,1397.0,30.0,1368.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,DFS,1,152,1.7272727272727273,2.2555,1674.0,1722.0,128.0,1674.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,1,JPS,0,0,,2.04,320.0,,,320.0,0.0,1883,5,52,56,49,0
616151,61x61,0.05,sparse0.05,2,A*,1,14,1.0,0.0519,23.0,28.0,6.0,23.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,Dijkstra,1,14,1.0,0.1007,60.0,65.0,8.0,60.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,DFS,1,14,1.0,0.0318,19.0,24.0,7.0,19.0,0.0,1883,43,57,51,55,0
616151,61x61,0.05,sparse0.05,2,JPS,0,0,,0.1086,9.0,,,9.0,0.0,1883,43,57,51,55,0
616152,61x61,0.05,sparse0.05,0,A*,1,176,1.0,0.9017,600.0,622.0,24.0,600.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,Dijkstra,1,176,1.0,1.5434,1203.0,1213.0,25.0,1203.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,DFS,1,304,1.7272727272727273,0.8319,670.0,774.0,106.0,670.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,0,JPS,0,0,,2.3052,340.0,,,340.0,0.0,1874,1,1,59,59,1
616152,61x61,0.05,sparse0.05,1,A*,1,119,1.0,1.6099,1028.0,1046.0,34.0,1028.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,Dijkstra,1,119,1.0,1.7311,1372.0,1384.0,26.0,1372.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,DFS,1,177,1.4873949579831933,0.2839,231.0,296.0,67.0,231.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,1,JPS,0,0,,1.5737,265.0,,,265.0,0.0,1874,20,27,57,13,0
616152,61x61,0.05,sparse0.05,2,A*,1,153,1.0,1.7716,1164.0,1186.0,50.0,1164.0,0.0,1874,55,17,4,27,0
616152,61x61,0.05,sparse0.05,2,Dijkstra,1,153,1.0,1.9562,1482.0,1486.0,35.0,1482.0,0.0,1874,55,17,4,27,0
616152,61x61,0.05,sparse0.05,2,DFS,1,357,2.3333333333333335,1.7715,1235.0,1343.0,162.0,1235.0,0.0,1874,55,17,4,27,0
616152,61x61,0.05,sparse0.05,2,JPS,0,0,,4.8621,505.0,,,505.0,0.0,1874,55,17,4,27,0
616200,61x61,0.1,sparse0.10,0,A*,1,138,1.0,1.8138,1155.0,1222.0,72.0,1155.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,0,Dijkstra,1,138,1.0,2.4766,1917.0,1923.0,29.0,1917.0,0.012288,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,0,DFS,1,304,2.2028985507246377,0.5695,430.0,549.0,120.0,430.0,0.0,1964,1,1,59,59,1
