seed,size,p,map_type,sg_id,algo,success,edges,suboptimality,runtime_ms,expanded,generated,peak_frontier,peak_closed,peak_rss_mb,free,start_y,start_x,end_y,end_x,is_corner
616152,61x61,0.05,sparse0.05,2,Dijkstra,1,153,1.0,3.0689,1482.0,1486.0,35.0,1482.0,0.0,1874,55,17,4,27,0
616152,61x61,0.05,sparse0.05,2,DFS,1,357,2.3333333333333335,2.7379,1235.0,1343.0,162.0,1235.0,0.0,1874,55,17,4,27,0
616152,61x61,0.05,sparse0.05,2,JPS,1,153,1.0,5.6471,505.0,505.0,505.0,505.0,0.0,1874,55,17,4,27,0
616200,61x61,0.1,sparse0.10,0,A*,1,138,1.0,2.8459,1155.0,1222.0,72.0,1155.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,0,Dijkstra,1,138,1.0,3.9132,1917.0,1923.0,29.0,1917.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,0,DFS,1,304,2.2028985507246377,0.9272,430.0,549.0,120.0,430.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,0,JPS,1,138,1.0,4.9923,376.0,376.0,376.0,376.0,0.0,1964,1,1,59,59,1
616200,61x61,0.1,sparse0.10,1,A*,1,63,1.0,1.0262,443.0,453.0,23.0,443.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,Dijkstra,1,63,1.0,1.9938,904.0,928.0,25.0,904.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,DFS,1,205,3.253968253968254,0.7307,345.0,399.0,55.0,345.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,1,JPS,1,63,1.0,3.6694,426.0,426.0,426.0,426.0,0.0,1964,52,20,31,8,0
616200,61x61,0.1,sparse0.10,2,A*,1,45,1.0,0.3223,123.0,140.0,19.0,123.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,Dijkstra,1,45,1.0,0.7496,352.0,363.0,22.0,352.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,DFS,1,45,1.0,0.125,64.0,79.0,18.0,64.0,0.0,1964,49,27,49,2,0
616200,61x61,0.1,sparse0.10,2,JPS,1,45,1.0,1.4136,173.0,173.0,173.0,173.0,0.0,1964,49,27,49,2,0
616201,61x61,0.1,sparse0.10,0,A*,1,132,1.0,3.0835,1188.0,1232.0,63.0,1188.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,0,Dijkstra,1,132,1.0,4.1067,1942.0,1947.0,36.0,1942.0,0.0,1954,1,1,59,59,1
616201,61x61,0.1,sparse0.10,0,DFS,1,222,1.6818181818181819,1.7658,862.0,961.0,130.0,862.0,0.0,1954,1,1,59,59,1
